word_id,word,translation into English,SER_m,SER_sd
word1728,DIFUMINAR,BLUR,3.412,1.559
word1729,DIGITAL,DIGITAL,3.487,1.745
word1730,DIGNO,WORTHY,3.872,1.976
word1731,DILATADA,DILATED,3.529,1.779
word1732,DILATAR,DILATE,4.108,1.955
word1733,DILIGENCIA,DILIGENCE,2.711,1.469
word1734,DILUIR,DILUTE,2.868,1.545
word1735,DIMENSIÓN,DIMENSION,2.886,1.659
word1736,DIMENSIONAR,MEASURE,2.382,1.393
word1737,DINÁMICA,DYNAMICS,2.800,1.779
word1738,DINÁMICO,DYNAMIC,3.588,1.635
word1739,DINAMISMO,DYNAMISM,2.912,1.815
word1740,DINERO,MONEY,4.529,1.692
word1741,DIOS,GOD,3.235,2.046
word1742,DIPLOMA,DIPLOMA,3.306,2.026
word1743,DIPUTACIÓN,COUNCIL,1.771,1.114
word1744,DIRECTO,DIRECT,3.235,1.810
word1745,DIRECTOR,DIRECTOR,2.889,1.953
word1746,DIRIGIR,CONDUCT,3.600,1.850
word1747,DIRIGIRSE,HEAD,3.343,1.552
word1748,DISCERNIR,DISCERN,2.853,1.828
word1749,DISCIPLINA,DISCIPLINE,4.000,1.645
word1750,DISCÍPULO,DISCIPLE,2.412,1.579
word1751,DISCO,DISK,3.973,2.154
word1752,DISCORDIA,DISCORD,2.882,1.320
word1753,DISCOTECA,DISCO,5.676,1.532
word1754,DISCRECIÓN,DISCRETION,2.868,1.848
word1755,DISCREPAR,DISAGREE,2.941,1.650
word1756,DISCRIMINAR,DISCRIMINATE,3.882,1.754
word1757,DISCULPAR,EXCUSE,4.081,2.019
word1758,DISCULPARSE,APOLOGIZE,4.457,1.804
word1759,DISCURRIR,FLOW,2.471,1.461
word1760,DISCURSO,SPEECH,3.457,1.578
word1761,DISCUTIR,ARGUE,4.771,1.800
word1762,DISECCIONAR,DISSECT,3.647,1.721
word1763,DISEÑAR,DESIGN,3.824,1.714
word1764,DISEÑO,DESIGN,3.735,1.483
word1765,DISERTACIÓN,DISSERTATION,2.382,1.741
word1766,DISFRAZAR,DISGUISE,4.205,1.838
word1767,DISFRAZARSE,DISGUISE,4.250,1.746
word1768,DISFRUTAR,ENJOY,5.441,1.501
word1769,DISGUSTADO,UPSET,4.294,1.586
word1770,DISIMULAR,CONCEAL,3.118,1.472
word1771,DISLOCAR,DISLOCATE,4.171,2.079
word1772,DISMINUIR,DECREASE,2.444,1.382
word1773,DISOCIARSE,DISSOCIATE,2.914,1.560
word1774,DISOLVER,DISSOLVE,3.029,1.790
word1775,DISPARAR,SHOOT,4.703,1.942
word1776,DISPONER,PROVIDE,2.421,1.500
word1777,DISPUTA,DISPUTE,4.118,1.610
word1778,DISTANCIA,DISTANCE,5.056,1.851
word1779,DISTANTE,DISTANT,3.714,1.840
word1780,DISTINGUIR,DISTINGUISH,3.200,1.389
word1781,DISTINTA,DISTINCT,3.743,1.771
word1782,DISTINTO,DIFFERENT,3.857,1.817
word1783,DISTRAER,DISTRACT,3.294,1.488
word1784,DISTRIBUIDOR,DISTRIBUTOR,2.800,1.623
word1785,DISTRIBUIR,DISTRIBUTE,2.306,1.670
word1786,DISTRITO,DISTRICT,2.625,1.735
word1787,DISTURBIO,RIOT,4.050,1.907
word1788,DIVÁN,DIVAN,2.947,1.754
word1789,DIVERSIDAD,DIVERSITY,3.235,1.689
word1790,DIVERSIFICAR,DIVERSIFY,2.829,1.524
word1791,DIVERSIÓN,AMUSEMENT,5.265,1.136
word1792,DIVERTIDA,FUNNY,5.263,1.483
word1793,DIVERTIDO,FUN,5.088,1.190
word1794,DIVERTIR,AMUSE,4.941,1.179
word1795,DIVERTIRSE,ENJOY,5.235,1.558
word1796,DIVIDIR,DIVIDE,2.541,1.520
word1797,DIVINA,DIVINE,3.824,1.914
word1798,DIVINIDAD,DIVINITY,3.147,1.877
word1799,DIVORCIADO,DIVORCED,3.629,2.030
word1800,DIVORCIO,DIVORCE,3.618,2.000
word1801,DOBLAR,BEND,2.588,1.258
word1802,DOBLE,DOUBLE,2.588,1.500
word1803,DOCENTE,TEACHER,3.595,1.922
word1804,DOCTOR,DOCTOR,3.941,1.774
word1805,DOCTORAR,DOCTORATE,2.853,1.743
word1806,DOCTORARSE,DOCTORATE,3.914,2.106
word1807,DOCTRINA,DOCTRINE,2.824,1.898
word1808,DOCUMENTO,DOCUMENT,2.853,1.480
word1809,DOGMA,DOGMA,2.886,1.711
word1810,DOGMATIZAR,DOGMATIZE,2.559,1.481
word1811,DÓLAR,DOLLAR,3.235,1.724
word1812,DOLENCIA,DISEASE,4.500,1.581
word1813,DOLER,HURT,5.441,1.236
word1814,DOLOR,PAIN,5.703,1.561
word1815,DOMICILIAR,DOMICILE,2.588,1.725
word1816,DOMICILIO,HOME,3.222,2.016
word1817,DOMINANTE,DOMINANT,4.257,1.578
word1818,DOMINAR,DOMINATE,3.765,1.519
word1819,DOMINGO,SUNDAY,4.265,1.880
word1820,DOMINIO,DOMAIN,2.794,1.702
word1821,DON,GIFT,4.029,2.065
word1822,DORADA,GOLDEN,3.294,1.426
word1823,DORADO,GOLDEN,4.229,1.957
word1824,DORMIDO,ASLEEP,4.806,1.833
word1825,DORMIR,SLEEP,5.794,1.366
word1826,DORMIRSE,SLEEP,5.514,1.557
word1827,DORMITORIO,BEDROOM,4.784,1.828
word1828,DORSO,BACK,2.441,1.580
word1829,DOSIFICAR,DOSE,2.432,1.708
word1830,DOSIS,DOSE,3.128,1.922
word1831,DOTARSE,EQUIP,2.432,1.757
word1832,DRAGÓN,DRAGON,4.846,2.020
word1833,DRAMA,DRAMA,4.857,1.396
word1834,DROGA,DRUG,4.417,1.826
word1835,DUCHA,SHOWER,5.500,1.649
word1836,DUCHAR,SHOWER,5.147,1.417
word1837,DUCHARSE,SHOWER,5.235,1.827
word1838,DUDAR,DOUBT,3.588,1.811
word1839,DUELO,DUEL,3.684,1.802
word1840,DUEÑO,OWNER,2.846,1.663
word1841,DULCE,SWEET,5.647,1.368
word1842,DÚO,DUO,2.853,1.560
word1843,DUQUE,DUKE,2.333,1.707
word1844,DURA,HARD,3.943,1.909
word1845,DURAR,LAST,3.514,1.931
word1846,DURO,HARD,4.457,1.442
word1847,ECHAR,THROW,3.378,1.846
word1848,ECLIPSAR,ECLIPSE,3.559,1.894
word1849,ECO,ECHO,4.154,1.785
word1850,ECONOMÍA,ECONOMY,2.500,1.483
word1851,ECONÓMICA,ECONOMIC,1.943,1.349
word1852,ECONÓMICAS,ECONOMICS,2.500,1.812
word1853,ECONÓMICO,ECONOMICAL,3.441,1.460
word1854,ECONÓMICOS,INEXPENSIVE,3.231,1.646
word1855,ECUACIÓN,EQUATION,2.333,1.724
word1856,EDAD,AGE,3.029,1.817
word1857,EDICIÓN,EDITION,2.459,1.556
word1858,EDIFICAR,BUILD,2.676,1.665
word1859,EDIFICIO,BUILDING,3.103,1.789
word1860,EDITAR,EDIT,2.647,1.323
word1861,EDUCACIÓN,EDUCATION,4.588,1.861
word1862,EDUCAR,EDUCATE,4.382,1.891
word1863,EFECTIVO,CASH,2.971,1.623
word1864,EFECTO,EFFECT,3.800,1.795
word1865,EFECTUAR,MAKE,2.400,1.418
word1866,EFICACIA,EFFECTIVENESS,3.647,1.889
word1867,EFICAZ,EFFECTIVE,3.706,1.733
word1868,EFIGIE,EFFIGY,2.059,1.536
word1869,EGOÍSTA,SELFISH,3.735,1.711
word1870,EJE,AXIS,2.237,1.283
word1871,EJECUCIÓN,EXECUTION,3.971,2.209
word1872,EJECUTAR,EXECUTE,3.441,1.878
word1873,EJECUTIVO,EXECUTIVE,2.622,1.738
word1874,EJEMPLIFICAR,EXEMPLIFY,2.353,1.368
word1875,EJEMPLO,EXAMPLE,2.588,1.540
word1876,EJERCER,PRACTICE,2.923,1.628
word1877,EJERCICIO,EXERCISE,4.971,1.823
word1878,EJERCITAR,EXERCISE,3.382,1.280
word1879,EJÉRCITO,ARMY,3.784,1.843
word1880,ELABORAR,ELABORATE,3.353,1.686
word1881,ELÁSTICO,ELASTIC,3.706,1.883
word1882,ELECTORAL,ELECTORAL,2.194,1.653
word1883,ELÉCTRICA,ELECTRICAL,3.389,1.902
word1884,ELECTRICIDAD,ELECTRICITY,3.974,1.778
word1885,ELÉCTRICO,ELECTRIC,4.457,1.788
word1886,ELECTRODOMÉSTICO,APPLIANCE,2.892,1.868
word1887,ELECTRÓN,ELECTRON,3.000,1.758
word1888,ELECTRÓNICO,ELECTRONIC,3.529,2.191
word1889,ELEFANTE,ELEPHANT,4.206,1.839
word1890,ELEGANTE,ELEGANT,4.559,1.501
word1891,ELEGIR,CHOOSE,3.972,1.859
word1892,ELEMENTAL,ELEMENTARY,2.622,1.861
word1893,ELEMENTO,ELEMENT,2.229,1.262
word1894,ELEVAR,RAISE,2.853,1.480
word1895,ELEVARSE,LIFT,4.200,1.779
word1896,ELIMINAR,REMOVE,3.200,1.587
word1897,ELOCUENCIA,ELOQUENCE,2.649,1.637
word1898,ELOGIAR,EULOGIZE,4.000,1.715
word1899,ELOGIO,PRAISE,4.441,1.580
word1900,ELUDIR,AVOID,2.265,1.024
word1901,EMANCIPAR,EMANCIPATE,3.027,1.993
word1902,EMBAJADA,EMBASSY,2.459,1.693
word1903,EMBALSAMAR,EMBALM,3.000,1.723
word1904,EMBARAZO,PREGNANCY,4.641,2.218
word1905,EMBARAZOSA,EMBARRASING,4.029,1.740
word1906,EMBARCAR,EMBARK,3.184,1.658
word1907,EMBARGAR,SEIZE,3.176,1.961
word1908,EMBORRACHAR,DRUNK,5.629,1.664
word1909,EMBRIAGUEZ,INTOXICATION,4.579,1.780
word1910,EMBRIÓN,EMBRYO,3.389,1.886
word1911,EMITIR,EMIT,2.757,1.553
word1912,EMOCIONAL,EMOTIONAL,5.568,1.642
word1913,EMPADRONAR,REGISTER,2.629,1.750
word1914,EMPATAR,TIE,2.750,1.556
word1915,EMPEQUEÑECER,BELITTLE,3.487,2.076
word1916,EMPERATRIZ,EMPRESS,2.853,1.374
word1917,EMPEZAR,START,2.853,1.540
word1918,EMPÍRICA,EMPIRICAL,2.647,1.412
word1919,EMPLEAR,USE,2.829,1.823
word1920,EMPLEO,JOB,3.853,1.909
word1921,EMPOLLÓN,NERD,3.194,1.954
word1922,EMPRENDER,UNDERTAKE,3.410,1.712
word1923,EMPRESARIAL,CORPORATE,2.029,1.087
word1924,EMPUJAR,SHOVE,3.513,1.699
word1925,ENAMORADO,ENAMORED,6.108,1.577
word1926,ENAMORAR,CHARM,5.824,1.660
word1927,ENANO,DWARF,3.189,1.808
word1928,ENCADENAR,CHAIN,4.059,1.841
word1929,ENCAJAR,FIT,3.294,1.931
word1930,ENCANTADO,DELIGHTED,4.457,1.853
word1931,ENCANTADORA,CHARMING,4.919,1.689
word1932,ENCANTO,CHARM,4.543,1.540
word1933,ENCARGO,COMMISSION,2.176,1.242
word1934,ENCENDER,LIGHT,3.737,1.639
word1935,ENCERRADO,LOCKED,4.895,1.737
word1936,ENCERRAR,LOCK,3.971,1.774
word1937,ENCESTAR,SCORE,3.457,1.771
word1938,ENCHUFAR,PLUG,2.703,1.746
word1939,ENCHUFE,SOCKET,3.216,2.057
word1940,ENCONTRAR,FIND,3.800,1.967
word1941,ENCORVAR,BEND,3.026,1.716
word1942,ENCUADRAR,FRAME,2.441,1.580
word1943,ENCUENTRO,MEETING,3.447,1.969
word1944,ENCUESTA,POLL,2.714,1.274
word1945,ENEMIGO,ENEMY,4.147,1.778
word1946,ENERGÍA,ENERGY,5.343,1.413
word1947,ENÉRGICO,ENERGETIC,5.486,1.121
word1948,ENERO,JANUARY,4.200,2.026
word1949,ENFADADO,ANGRY,4.559,1.375
word1950,ENFADAR,ANNOY,4.559,1.330
word1951,ENFADARSE,SULK,4.132,1.695
word1952,ENFADO,ANNOYANCE,5.171,1.524
word1953,ENFERMAR,ILL,4.441,1.637
word1954,ENFERMARSE,SICK,4.941,1.556
word1955,ENFERMEDAD,ILLNESS,5.429,1.399
word1956,ENFERMERA,NURSE,3.971,1.381
word1957,ENFERMO,SICK,4.971,1.446
word1958,ENFRENTAR,CONFRONT,4.343,1.846
word1959,ENFRIAR,COOL,4.429,1.770
word1960,ENFURECER,INFURIATE,5.000,1.534
word1961,ENFURECIDO,ENRAGED,5.000,1.576
word1962,ENGAÑAR,CHEAT,3.806,2.109
word1963,ENGAÑO,DECEPTION,4.794,2.027
word1964,ENGAÑOSA,MISLEADING,3.647,1.889
word1965,ENGENDRAR,CONCEIVE,3.718,1.761
word1966,ENGLOBAR,INCLUDE,2.853,1.500
word1967,ENGORDAR,FATTEN,4.686,1.641
word1968,ENGREÍDO,ARROGANT,3.605,1.839
word1969,ENIGMA,ENIGMA,3.600,1.557
word1970,ENJABONAR,SOAP,3.676,1.718
word1971,ENJAMBRE,SWARM,4.108,2.038
word1972,ENJAULAR,CAGE,3.629,1.352
word1973,ENLACE,LINK,3.171,1.774
word1974,ENLOQUECER,MADDEN,5.057,1.748
word1975,ENMARCAR,FRAME,2.657,1.731
word1976,ENMASCARAR,MASK,2.892,1.776
word1977,ENMIENDA,AMENDMENT,2.412,1.480
word1978,ENOJO,ANGER,4.543,1.669
word1979,ENORME,HUGE,4.205,1.838
word1980,ENREDAR,TANGLE,3.294,1.508
word1981,ENRIQUECER,ENRICH,4.343,1.814
word1982,ENROLLAR,ROLL,3.412,1.654
word1983,ENSALADA,SALAD,4.543,1.961
word1984,ENSAYO,TRIAL,3.514,1.738
word1985,ENSEÑAR,TEACH,4.286,1.888
word1986,ENSUCIAR,DIRTY,4.206,1.388
word1987,ENTE,ENTITY,2.711,1.754
word1988,ENTENDER,UNDERSTAND,3.600,1.943
word1989,ENTENDIMIENTO,UNDERSTANDING,2.750,1.746
word1990,ENTERA,WHOLE,3.088,1.505
word1991,ENTERO,WHOLE,3.118,1.719
word1992,ENTERRAR,BURY,4.471,1.779
word1993,ENTIERRO,BURIAL,4.553,1.841
word1994,ENTORPECER,HINDER,3.559,1.691
word1995,ENTRAR,ENTER,3.229,1.816
word1996,ENTREGA,DELIVERY,3.400,1.718
word1997,ENTREGAR,DELIVER,3.543,1.686
word1998,ENTREMEZCLAR,INTERSPERSE,2.811,1.898
word1999,ENTRETENERSE,ENTERTAIN,3.971,1.732
word2000,ENTREVER,GLIMPSE,2.441,1.397
word2001,ENTREVISTAR,INTERVIEW,3.447,2.063
word2002,ENTROMETIDO,MEDDLESOME,2.639,1.437
word2003,ENTUSIASMAR,ENTHUSE,4.771,1.864
word2004,ENTUSIASMO,ENTHUSIASM,4.611,2.004
word2005,ENUMERAR,ENUMERATE,2.029,1.014
word2006,ENVEJECER,MATURE,5.054,1.649
word2007,ENVENENAR,POISON,5.029,1.654
word2008,ENVIAR,SEND,2.703,1.746
word2009,ENVIDIAR,ENVY,3.718,1.716
word2010,ENVOLVER,WRAP,3.474,1.589
word2011,ENZARZAR,ENTANGLE,3.743,1.615
word2012,ENZIMA,ENZYME,2.571,1.668
word2013,ÉPICA,EPIC,3.176,1.834
word2014,EPIDEMIA,EPIDEMIC,4.771,1.942
word2015,EPÍGRAFE,EPIGRAPH,1.824,1.029
word2016,EPISODIO,EPISODE,3.615,1.844
word2017,ÉPOCA,ERA,2.471,1.376
word2018,EPOPEYA,EPIC,2.083,1.519
word2019,EQUILÁTERO,EQUILATERAL,2.303,1.610
word2020,EQUILIBRAR,BALANCE,3.657,1.662
word2021,EQUILIBRIO,EQUILIBRIUM,4.229,1.664
word2022,EQUIPO,TEAM,4.029,1.671
word2023,EQUIS,X,2.424,1.415
word2024,EQUIVALER,EQUATE,2.297,1.507
word2025,EQUIVOCAR,CONFUSE,3.528,1.993
word2026,EQUIVOCARSE,BLUNDER,3.618,1.843
word2027,EQUÍVOCO,EQUIVOCAL,2.324,1.512
word2028,ERMITA,HERMITAGE,3.294,1.586
word2029,ERÓTICA,EROTIC,5.265,1.189
word2030,ERÓTICO,EROTIC,5.676,1.173
word2031,ERROR,ERROR,3.514,1.909
word2032,ERUDITO,SCHOLAR,2.800,1.779
word2033,ERUPCIONAR,ERUPT,3.829,1.723
word2034,ESCALA,SCALE,2.526,1.538
word2035,ESCALAR,CLIMB,3.872,1.824
word2036,ESCALERA,LADDER,2.735,1.639
word2037,ESCALINATA,STAIRCASE,2.182,1.357
word2038,ESCALOFRÍO,CHILL,5.559,1.440
word2039,ESCÁNDALO,SCANDAL,3.750,1.903
word2040,ESCAÑO,BENCH,2.529,1.522
word2041,ESCAPADA,BREAKOUT,4.324,1.532
word2042,ESCAPAR,ESCAPE,4.886,1.549
word2043,ESCAPARATE,SHOWCASE,3.324,1.628
word2044,ESCAQUEAR,LACK,3.735,1.847
word2045,ESCARMENTAR,PUNISH,4.088,1.815
word2046,ESCAYOLA,PLASTER,3.526,1.871
word2047,ESCENA,SCENE,3.351,1.859
word2048,ESCENARIO,STAGE,3.647,1.983
word2049,ESCÉPTICO,SKEPTICAL,3.171,1.774
word2050,ESCLAVO,SLAVE,4.294,1.733
word2051,ESCOBA,BROOM,2.703,1.927
word2052,ESCOGER,CHOOSE,3.571,1.754
word2053,ESCOLAR,SCHOOL,3.647,2.028
word2054,ESCOLTAR,ESCORT,3.206,1.572
word2055,ESCONDER,HIDE,3.400,1.897
word2056,ESCONDERSE,HIDE,3.971,1.566
word2057,ESCONDITE,HIDEOUT,3.857,1.332
word2058,ESCOPETA,SHOTGUN,4.324,1.451
word2059,ESCORBUTO,SCURVY,2.500,1.846
word2060,ESCORIA,SLAG,4.171,1.706
word2061,ESCORPIÓN,SCORPION,3.973,2.048
word2062,ESCOTE,NECKLINE,4.143,1.785
word2063,ESCRIBIR,WRITE,4.211,1.613
word2064,ESCRITO,WRITING,3.412,1.743
word2065,ESCRITOR,WRITER,3.235,1.394
word2066,ESCRITORIO,DESK,3.000,1.831
word2067,ESCUCHAR,LISTEN,5.028,1.797
word2068,ESCUCHARSE,LISTEN,5.343,1.162
word2069,ESCUDO,SHIELD,3.088,1.334
word2070,ESCULTURA,SCULPTURE,4.143,1.700
word2071,ESCUPIR,SPIT,3.778,1.533
word2072,ESFERA,SPHERE,3.265,1.990
word2073,ESFORZARSE,STRIVE,4.714,1.919
word2074,ESMOQUIN,TUXEDO,3.242,1.871
word2075,ESPABILAR,HURRY,3.559,1.779
word2076,ESPACIAL,SPATIAL,3.235,1.577
word2077,ESPACIO,SPACE,3.257,1.540
word2078,ESPADA,SWORD,4.086,1.669
word2079,ESPANTO,FRIGHT,4.000,1.987
word2080,ESPANTOSO,FRIGHTENING,4.500,1.187
word2081,ESPAÑOL,SPANISH,4.059,2.256
word2082,ESPAÑOLA,SPANIARD,4.029,1.978
word2083,ESPAÑOLAS,SPANISH,4.590,2.074
word2084,ESPAÑOLES,SPANIARDS,4.816,1.984
word2085,ESPARCIR,SPREAD,2.947,1.559
word2086,ESPÁRRAGO,ASPARAGUS,3.457,1.821
word2087,ESPECIAL,SPECIAL,4.026,1.938
word2088,ESPECIALIZARSE,SPECIALIZE,3.167,2.223
word2089,ESPECIE,SPECIES,3.051,1.685
word2090,ESPECIFICAR,SPECIFY,2.684,1.726
word2091,ESPECÍFICO,SPECIFIC,2.882,1.591
word2092,ESPECTADOR,VIEWER,4.114,1.811
word2093,ESPECTRO,SPECTRUM,3.265,1.864
word2094,ESPECULAR,SPECULATE,3.314,1.711
word2095,ESPEJO,MIRROR,4.265,1.421
word2096,ESPERANZA,HOPE,4.629,1.911
word2097,ESPERANZADO,HOPEFUL,4.486,1.738
word2098,ESPERAR,WAIT,3.514,1.820
word2099,ESPERPENTO,MONSTROSITY,4.000,1.688
word2100,ESPIAR,SPY,4.029,1.566
word2101,ESPINA,THORN,3.941,1.984
word2102,ESPINAL,SPINAL,3.059,1.455
word2103,ESPIONAJE,ESPIONAGE,3.559,1.541
word2104,ESPÍRITU,SPIRIT,4.297,1.762
word2105,ESPIRITUAL,SPIRITUAL,3.824,1.714
word2106,ESPLENDOR,SPLENDOR,4.059,1.808
word2107,ESPONJA,SPONGE,4.263,1.766
word2108,ESPONTÁNEA,SPONTANEOUS,4.051,1.973
word2109,ESPOSA,WIFE,3.564,1.903
word2110,ESPOSO,SPOUSE,3.263,1.766
word2111,ESPUMA,FOAM,4.057,1.939
word2112,ESQUELETO,SKELETON,3.588,1.828
word2113,ESQUIAR,SKI,4.743,1.930
word2114,ESQUIMAL,ESKIMO,3.216,1.843
word2115,ESQUINA,CORNER,2.500,1.285
word2116,ESQUIVAR,DODGE,2.794,1.409
word2117,ESTABILIDAD,STABILITY,3.500,1.942
word2118,ESTABLE,STABLE,3.647,1.824
word2119,ESTABLECER,ESTABLISH,2.056,1.472
word2120,ESTACA,STAKE,3.684,1.905
word2121,ESTACIÓN,STATION,3.971,1.774
word2122,ESTADO,STATE,3.171,1.654
word2123,ESTALLAR,BURST,5.143,1.556
word2124,ESTAMENTO,ESTATE,2.086,1.011
word2125,ESTANCADO,STAGNANT,3.657,1.697
word2126,ESTANCAR,STALL,3.077,1.596
word2127,ESTANTERÍA,SHELVING,2.486,1.687
word2128,ESTAR,BE,3.314,1.795
word2129,ESTÁTICO,STATIC,2.744,1.666
word2130,ESTATUA,STATUE,2.471,1.419
word2131,ESTATURA,STATURE,3.400,1.928
word2132,ESTATUTO,STATUTE,2.314,1.586
word2133,ESTELA,STELA,3.343,1.939
word2134,ESTEREOTIPAR,STEREOTYPE,3.829,1.671
word2135,ESTERILIDAD,STERILITY,3.029,1.871
word2136,ESTERILIZAR,STERILIZE,3.222,1.869
word2137,ESTERNOCLEIDOMASTOIDEO,STERNOCLEIDOMASTOID,3.118,1.665
word2138,ESTÉTICA,ESTHETIC,4.441,1.501
word2139,ESTÉTICO,AESTHETIC,4.200,1.779
word2140,ESTIÉRCOL,MANURE,4.189,2.106
word2141,ESTILIZAR,STYLIZE,3.342,1.805
word2142,ESTILO,STYLE,4.216,2.016
word2143,ESTIMAR,ESTIMATE,3.343,1.924
word2144,ESTIMULAR,STIMULATE,5.029,1.599
word2145,ESTIMULARSE,STIMULATE,4.316,1.905
word2146,ESTÍMULO,STIMULUS,4.471,1.656
word2147,ESTIPULAR,STIPULATE,2.441,1.284
word2148,ESTIRAR,EXPAND,3.647,1.721
word2149,ESTIRPE,LINEAGE,2.629,1.646
word2150,ESTÓMAGO,STOMACH,3.943,1.589
word2151,ESTORBAR,HINDER,3.412,1.559
word2152,ESTORNUDAR,SNEEZE,4.611,1.886
word2153,ESTRATEGIA,STRATEGY,3.941,1.740
word2154,ESTRECHA,TAPER,3.270,1.820
word2155,ESTRECHO,NARROW,2.794,1.702
word2156,ESTRELLA,STAR,4.412,1.909
word2157,ESTREMECER,SHAKE,4.914,1.541
word2158,ESTREMECERSE,FLINCH,4.829,1.562
word2159,ESTRENAR,PREMIER,4.886,1.586
word2160,ESTRÉPITO,FUSS,3.588,1.909
word2161,ESTRÉS,STRESS,5.026,1.763
word2162,ESTRESAR,STRESS,5.189,1.898
word2163,ESTRIDENTE,STRIDENT,4.286,1.759
word2164,ESTROPEADO,SPOILED,4.029,1.723
word2165,ESTROPEAR,RUIN,3.564,1.714
word2166,ESTRUCTURA,STRUCTURE,2.412,1.258
word2167,ESTRUJAR,SQUEEZE,4.459,1.923
word2168,ESTUDIAR,EVALUATE,5.286,1.405
word2169,ESTUDIO,STUDY,4.324,1.683
word2170,ESTUDIOSO,STUDIOUS,3.971,1.915
word2171,ESTUFA,HEATER,4.833,1.384
word2172,ESTUPENDO,MARVELOUS,3.778,1.838
word2173,ESTÚPIDO,STUPID,4.371,1.592
word2174,ETAPA,STAGE,3.343,1.679
word2175,ETERNIDAD,ETERNITY,5.114,1.745
word2176,ETERNO,ETERNAL,3.944,2.069
word2177,ÉTICA,ETHICS,3.744,2.221
word2178,ETIQUETA,LABEL,3.000,1.775
word2179,EUFEMISMO,EUPHEMISM,3.176,1.783
word2180,EUFORIA,EUPHORIA,5.412,1.395
word2181,EUFÓRICO,EUPHORIC,5.714,1.045
word2182,EUROPEOS,EUROPEAN,3.263,1.913
word2183,EVADIRSE,ESCAPE,3.882,1.871
word2184,EVANGELIO,GOSPEL,2.718,1.877
word2185,EVIDENCIA,EVIDENCE,2.686,1.745
word2186,EVIDENCIAR,SHOW,3.027,1.848
word2187,EVIDENTE,EVIDENT,2.412,1.500
word2188,EVITAR,AVOID,3.053,1.692
word2189,EVOCACIÓN,EVOCATION,3.086,1.669
word2190,EVOCAR,EVOKE,3.743,1.961
word2191,EVOLUCIONAR,EVOLVE,3.865,2.136
word2192,EVOLUCIONISTA,EVOLUTIONIST,2.914,1.616
word2193,EXACTO,EXACT,3.324,1.804
word2194,EXAGERAR,EXAGGERATE,3.971,1.867
word2195,EXAMEN,EXAM,5.333,1.826
word2196,EXAMINAR,EXAMINE,3.941,1.632
word2197,EXCELENCIA,EXCELLENCE,4.081,2.139
word2198,EXCESO,EXCESS,4.514,1.269
word2199,EXCITADO,EXCITED,5.385,1.407
word2200,EXCITAR,EXCITE,6.057,1.371
word2201,EXCITARSE,GET EXCITED,5.765,1.208
word2202,EXCLAMAR,EXCLAIM,4.371,1.395
word2203,EXCURSIÓN,EXCURSION,4.971,1.543
word2204,EXCUSA,EXCUSE,3.487,1.699
word2205,EXFOLIAR,EXFOLIATE,3.971,1.867
word2206,EXIGENCIA,REQUIREMENT,4.114,1.952
word2207,EXIGIR,DEMAND,3.361,1.988
word2208,EXILIAR,BANISHMENT,2.417,1.442
word2209,EXILIARSE,EXILE,3.595,2.020
word2210,EXILIO,EXILE,3.706,1.818
word2211,EXISTENCIA,EXISTENCE,4.000,1.633
word2212,EXISTIR,EXIST,5.162,1.772
word2213,ÉXITO,SUCCESS,4.853,1.877
word2214,EXPANSIÓN,EXPANSION,4.143,1.833
word2215,EXPEDICIÓN,EXPEDITION,3.382,1.792
word2216,EXPEDIENTE,RECORD,3.297,1.998
word2217,EXPERTO,EXPERT,3.256,1.888
word2218,EXPLANADA,PLAIN,2.846,1.740
word2219,EXPLICAR,CLARIFY,3.457,1.578
word2220,EXPLICITAR,EXPLAIN,2.167,1.254
word2221,EXPLORAR,EXPLORE,4.800,1.967
word2222,EXPLOSIÓN,EXPLOSION,5.382,1.557
word2223,EXPLOTAR,EXPLOIT,4.657,1.731
word2224,EXPONER,EXPOSE,4.206,1.610
word2225,EXPORTAR,EXPORT,1.917,1.079
word2226,EXPRESAR,EXPRESS,4.412,1.828
word2227,EXPRESIÓN,EXPRESSION,4.571,1.461
word2228,EXPROPIAR,EXPROPRIATE,2.706,1.567
word2229,EXPULSAR,EXPEL,3.471,1.830
word2230,EXPULSIÓN,EXPULSION,4.057,1.731
word2231,EXQUISITO,EXQUISITE,4.528,1.874
word2232,ÉXTASIS,ECSTASY,5.235,1.539
word2233,EXTENDER,EXTEND,2.706,1.338
word2234,EXTENSO,EXTENSIVE,3.829,1.706
word2235,EXTERIOR,EXTERIOR,4.286,1.792
word2236,EXTERIORIZAR,EXTERNALIZE,3.579,1.954
word2237,EXTERNO,EXTERNAL,2.639,1.710
word2238,EXTRA,EXTRA,2.949,1.685
word2239,EXTRAER,EXTRACT,2.912,1.525
word2240,EXTRALIMITARSE,OVERREACH,3.171,1.839
word2241,EXTRANJERA,FOREIGN,3.353,1.668
word2242,EXTRANJERO,ABROAD,3.229,1.682
word2243,EXTRANJEROS,FOREIGNERS,4.342,1.864
word2244,EXTRAÑAR,MISS,4.647,1.857
word2245,EXTRAÑEZA,STRANGENESS,3.333,1.604
word2246,EXTRAÑO,STRANGE,4.405,1.674
word2247,EXTRAORDINARIO,EXTRAORDINARY,3.917,2.062
word2248,EXTRATERRESTRE,ALIEN,3.763,1.852
word2249,EXTRAVERTIDO,EXTROVERT,3.857,1.896
word2250,EXTREMO,EXTREME,4.086,1.915
