"Ita_Word" "Eng_Word" "length" "WordClass" "ldt_acc" "ldt_rt" "nt_acc" "nt_rt" "ldt_rt_z" "nt_rt_z" "Auditory" "Gustatory" "Haptic" "Olfactory" "Visual" "mod_e" "mod_exc" "max" "min" "mean" "mag" "mink"
"ostaggio" "hostage" 8 "n" 0.9 606.074074074074 1 522.166666666667 -0.121292040691513 -0.138508177521282 2.96 0.04 1.26 0.35 3.82 "v" 44.8398576512456 3.82 0.04 1.686 5.00656568917257 4.37465837223579
"ostile" "hostile" 6 "a" 0.866666666666667 604.115384615385 1 494.615384615385 -0.173583112109016 -0.408308013424682 3.61 0.47 1.26 0.84 4.04 "v" 34.9315068493151 4.04 0.47 2.044 5.64515721658839 4.87253898838413
"ottimismo" "optimism" 9 "n" 0.966666666666667 590.689655172414 1 505.2 -0.245986522189077 -0.315794379686689 2.91 0.07 0.35 0.12 2.56 "a" 47.2545757071547 2.91 0.07 1.202 3.89403389815754 3.46118565066398
"pace" "peace" 4 "n" 0.966666666666667 518.551724137931 1 489.923076923077 -0.828303802391017 -0.504981610279882 3 0.68 0.79 0.51 3.19 "v" 32.8029375764994 3.19 0.51 1.634 4.53019867114015 3.92358881476863
"padella" "pan" 7 "n" 0.966666666666667 643.689655172414 1 529.107142857143 0.133623655016565 -0.0437802617527631 1.93 0.32 4.28 0.68 4.77 "v" 37.1452420701169 4.77 0.32 2.396 6.7350575350178 5.79363493175429
"padre" "father" 5 "n" 0.933333333333333 540.428571428571 1 509.241379310345 -0.663259165309123 -0.282453533660308 3.96 0.47 3.23 2.4 4.65 "v" 28.4160435078178 4.65 0.47 2.942 7.32924962052733 5.94646685234274
"palazzo" "palace" 7 "n" 0.933333333333333 561.642857142857 1 521.068965517241 -0.472190386821156 -0.168992468305892 0.6 0.02 2.61 0.58 4.82 "v" 55.6199304750869 4.82 0.02 1.726 5.54448374512903 5.06801550297623
"paletta" "dustpan" 7 "n" 0.933333333333333 652.178571428571 0.964285714285714 549.518518518518 0.149296654279791 0.0324265967151691 1.07 0.05 4.26 0.25 4.7 "v" 45.0145208131655 4.7 0.05 2.066 6.43797328357302 5.67091544598363
"pallottola" "bullet" 10 "n" 1 770.3 1 579.214285714286 0.836196707084917 0.309700823061766 2.88 0.07 3.73 1.07 4.45 "v" 35.9016393442623 4.45 0.07 2.44 6.56959663906392 5.48624109123697
"palude" "swamp" 6 "n" 0.933333333333333 648.571428571429 1 537.5 0.226283652641481 -0.0313339456310946 1.58 0.07 2.21 3.07 4.67 "v" 39.6551724137931 4.67 0.07 2.32 6.21443480937728 5.25986682039781
"panca" "bench" 5 "n" 0.833333333333333 631.4 1 513.964285714286 -0.154100352010809 -0.370317650605798 0.65 0.04 4.3 0.44 4.77 "v" 46.3725490196078 4.77 0.04 2.04 6.46997681603265 5.73269611706023
"panico" "panic" 6 "n" 1 581.266666666667 0.964285714285714 509.962962962963 -0.336630844631268 -0.252470356720689 3.65 0.25 0.98 0.4 3.82 "v" 39.2307692307692 3.82 0.25 1.82 5.3942376662509 4.72354131320705
"pantalone" "trouser" 9 "n" 0.933333333333333 640.892857142857 1 549.896551724138 0.0374748984787447 0.01537193519563 0.61 0.02 4.54 0.86 4.82 "v" 44.2396313364055 4.82 0.02 2.17 6.70493102127084 5.90995043108973
"paradiso" "paradise" 8 "n" 1 589.933333333333 1 512.142857142857 -0.314869407531858 -0.185117184742269 1.44 0.82 0.77 0.82 2 "v" 21.025641025641 2 0.77 1.17 2.83042399650653 2.32359165488589
"paralisi" "paralysis" 8 "n" 0.866666666666667 806.692307692308 1 557.928571428571 0.997487989868752 0.0931196493990988 0.49 0.09 2.09 0 3.67 "v" 57.8864353312303 3.67 0 1.268 4.25266974969842 3.88591390098992
"parte" "part" 5 "n" 0.933333333333333 645.142857142857 1 525.535714285714 0.0814048902335206 -0.165585440221595 1.09 0.32 1.96 0.36 3.54 "v" 44.2916093535076 3.54 0.32 1.454 4.21821052106222 3.76255590988393
"passaggio" "passage" 9 "n" 1 562.633333333333 1 549.821428571429 -0.441586466892415 -0.00675655001167928 1.28 0.16 1.05 0.21 3.86 "v" 56.4024390243902 3.86 0.16 1.312 4.2083488448559 3.93177180346992
"passione" "passion" 8 "n" 0.933333333333333 572.642857142857 1 483.214285714286 -0.327928043605245 -0.468656634162983 2.95 1.14 2.42 1.26 3.61 "v" 21.7047451669596 3.61 1.14 2.276 5.52070647652997 4.48758162963219
"pasta" "pasta" 5 "n" 1 639.433333333333 1 535.266666666667 -0.222002411055064 -0.0808531596362237 0.79 4.75 3.98 3.61 4.72 "g" 22.1848739495798 4.75 0.79 3.57 8.62191973982593 6.8605721274254
"pastello" "pastel" 8 "n" 0.966666666666667 681 1 544.241379310345 0.262807049249163 -0.0975423325244294 0.82 0.19 3.95 0.88 4.67 "v" 42.6260704091342 4.67 0.19 2.102 6.23652948361507 5.48167051962107
"pasticcio" "pie" 9 "n" 1 637.333333333333 1 566.928571428571 0.00710027083694052 -0.022197025061472 2.13 1.77 1.73 1.48 3.8 "v" 21.2648945921173 3.8 1.48 2.182 5.22427985467854 4.28177501927941
"patriota" "patriot" 8 "n" 0.866666666666667 716.192307692308 1 585.892857142857 0.588229103428876 0.213263885093777 3.04 0.11 0.84 0.32 3.58 "v" 43.979721166033 3.58 0.11 1.578 4.78310568563982 4.20972762252163
"paura" "fear" 5 "n" 1 547.766666666667 1 471.642857142857 -0.616785236710177 -0.592034680009201 3.26 0.42 1.35 0.77 3.79 "v" 35.140771637122 3.79 0.42 1.918 5.25199961919267 4.51561506966523
"pavimento" "floor" 9 "n" 0.966666666666667 633.827586206897 1 507.821428571429 -0.0660647625814927 -0.237945954004346 0.63 0.05 4.23 0.47 4.74 "v" 46.3438735177866 4.74 0.05 2.024 6.40162479375354 5.67262327199045
"paziente" "patient" 8 "a" 0.966666666666667 606.620689655172 1 540.555555555556 -0.19430723301135 -0.0983952748371962 2.96 0.02 0.81 0.16 3.63 "v" 47.6253298153034 3.63 0.02 1.516 4.75611185738939 4.20404048059233
"pazzo" "insane" 5 "a" 0.933333333333333 566.464285714286 1 520.607142857143 -0.489934702385243 -0.287030676943419 3.58 0.36 0.65 0.35 3.95 "v" 40.4949381327334 3.95 0.35 1.778 5.39383907805934 4.76039081542706
"peccaminoso" "sinful" 11 "a" 0.9 762.555555555556 1 622.607142857143 0.85603926032599 0.538416564455812 2.81 0.95 1.58 0.89 3.44 "v" 26.3702171664943 3.44 0.89 1.934 4.8908792665532 4.08968816555948
"peccato" "sin" 7 "n" 0.966666666666667 555.275862068965 1 544.620689655172 -0.503205703346794 -0.0790383138578127 2.6 0.64 1.09 0.36 3.02 "v" 34.5006485084306 3.02 0.36 1.542 4.19615300007042 3.60173365572834
"pelliccia" "fur" 9 "n" 0.9 656.407407407407 1 622.037037037037 0.201447991871255 0.443866793795527 0.21 0.04 4.7 1.02 4.79 "v" 44.1449814126394 4.79 0.04 2.152 6.7911854635255 5.98882895494075
"pena" "pain" 4 "n" 0.966666666666667 591.379310344828 1 498.28 -0.42415285101538 -0.294222663742193 2.96 0.21 0.68 0.39 3.23 "v" 40.4283801874163 3.23 0.21 1.494 4.45568176601516 3.91520722647941
"penalità" "penalty" 8 "n" 1 637.8 1 532.666666666667 0.103694252262756 -0.0780515042018345 2.86 0.12 0.59 0.12 3.14 "v" 44.2166910688141 3.14 0.12 1.366 4.29139837349086 3.79282197589794
"pene" "penis" 4 "n" 0.9 579.666666666667 1 517.846153846154 -0.344195332145132 -0.241543827727306 0.7 1.63 4.32 1.74 4.65 "v" 30.2914110429448 4.65 0.7 2.608 6.81611326196976 5.76005011369722
"penna" "pen" 5 "n" 0.966666666666667 591.51724137931 1 507.962962962963 -0.245793400730993 -0.25953404738804 1.18 0.18 4.46 0.58 4.81 "v" 41.3024085637823 4.81 0.18 2.242 6.69245097105687 5.86596465249778
"pensiero" "thought" 8 "n" 0.9 641.740740740741 1 505.807692307692 -0.152730214429326 -0.330377014586142 1.77 0.3 0.32 0.33 0.82 "a" 41.5254237288136 1.77 0.3 0.708 2.02647477161696 1.83633031208001
"pensieroso" "thoughtful" 10 "a" 0.966666666666667 683.172413793103 0.964285714285714 571.962962962963 0.353071024687037 0.0400836392245673 2.04 0 0.25 0.02 3.56 "v" 60.6473594548552 3.56 0 1.174 4.11072986220209 3.77095382151828
"pentito" "repentant" 7 "n" 0.9 635.444444444444 1 550.5 0.0251189916462384 0.0698781973255275 3.47 0.04 0.35 0.07 3.18 "a" 48.2419127988748 3.47 0.04 1.422 4.72041311751419 4.19800806904314
"pentola" "pot" 7 "n" 0.966666666666667 592.413793103448 1 516.185185185185 -0.322498627954807 -0.198038236946335 1.82 0.35 4.09 0.65 4.75 "v" 37.7358490566038 4.75 0.35 2.332 6.56871372492362 5.66638543164046
"perdente" "loser" 8 "a" 0.966666666666667 707.241379310345 1 596.857142857143 0.36249903311312 0.483988023180432 2.82 0.14 0.42 0.18 3.35 "v" 46.4544138929088 3.35 0.14 1.382 4.40491770638227 3.91712406629376
"perfezione" "perfection" 10 "n" 1 651.466666666667 1 599.307692307692 0.204978639822934 0.242038580010564 3.37 2.63 2.61 2.12 4.11 "v" 13.4097035040431 4.11 2.12 2.968 6.81706681792103 5.35079255734405
"pericolo" "danger" 8 "n" 1 654.9 1 516.961538461538 0.0900747619496031 -0.274418122840384 3.49 0.86 1.58 1.3 4.16 "v" 28.972783143108 4.16 0.86 2.278 5.86614865137255 4.94986175174208
"perso" "lost" 5 "a" 0.933333333333333 579.5 1 549.75 -0.295693297877729 -0.026301264584967 1.82 0.16 0.61 0.18 2.82 "v" 47.5849731663685 2.82 0.16 1.118 3.41978069472298 3.06137453021357
"persona" "person" 7 "n" 0.966666666666667 583.206896551724 1 508.785714285714 -0.358554326061914 -0.287075386463608 4.07 0.47 3.95 2.65 4.74 "v" 26.8891687657431 4.74 0.47 3.176 7.86628247649422 6.33517645033203
"perspicacia" "wit" 11 "n" 0.433333333333333 889.153846153846 1 739.8 1.29705922534399 1.1618363733657 2.86 0.02 0.11 0.02 2.21 "a" 54.4061302681992 2.86 0.02 1.044 3.61615818238085 3.24559921919464
"pervertito" "pervert" 10 "n" 0.966666666666667 656.344827586207 1 590.296296296296 0.341148731649781 0.390556303520666 3.14 0.14 1.14 0.25 3.7 "v" 42.5328554360812 3.7 0.14 1.674 4.99312527381399 4.36403284311782
"pesce" "fish" 5 "n" 0.966666666666667 548.310344827586 1 513.827586206897 -0.584718912398582 -0.257013174385368 1.49 4.73 4.26 4.44 4.84 "v" 16.9534412955466 4.84 1.49 3.952 9.26713547974777 7.28955050878288
"pessimismo" "gloom" 10 "n" 0.966666666666667 636.137931034483 1 566.851851851852 0.0627269442462087 0.282685618055074 3.28 0.32 0.39 0.3 2.25 "a" 45.565749235474 3.28 0.3 1.308 4.02062184245174 3.60362967251382
"peste" "pest" 5 "n" 0.966666666666667 591 1 510.814814814815 -0.22101803018303 -0.31756970381375 1.46 0.02 1.3 0.86 3.49 "v" 48.6676016830295 3.49 0.02 1.426 4.09166225390122 3.64565690969602
"pettegolezzo" "gossip" 12 "n" 1 633.166666666667 1 557.333333333333 0.0538344635397558 0.073316499789068 4.56 0.04 0.04 0 1.51 "a" 74.1463414634146 4.56 0 1.23 4.80384221222971 4.61453961250382
"piacere" "pleasure" 7 "n" 0.966666666666667 562.068965517241 1 535.344827586207 -0.47776915286759 -0.181633079474496 3.81 3.46 3.63 3.34 3.84 "v" 2.76548672566372 3.84 3.34 3.616 8.09727114526863 6.20099734215876
"pianta" "plant" 6 "n" 0.966666666666667 575.724137931035 1 497.344827586207 -0.360829659904696 -0.504152139967135 0.81 1 4.25 2.96 4.81 "v" 28.9226319595083 4.81 0.81 2.766 7.18444848266031 5.99551556581002
"piatto" "plate" 6 "a" 0.933333333333333 525.214285714286 1 550.962962962963 -0.659560584604787 0.0349971850714523 0.96 0.65 4.49 0.57 4.82 "v" 36.9886858137511 4.82 0.57 2.298 6.71278630674327 5.88526025759117
"piazza" "square" 6 "n" 0.966666666666667 540.896551724138 1 510.607142857143 -0.636607678673132 -0.321844527150282 2.72 0.32 1.49 0.81 4.74 "v" 43.8492063492063 4.74 0.32 2.016 5.7310208514714 5.07218265168176
"pidocchi" "lice" 8 "n" 0.966666666666667 653.724137931035 1 552.413793103448 0.311181014744011 0.146477159250247 0.26 0.07 2.79 0.07 3.88 "v" 53.8896746817539 3.88 0.07 1.414 4.78705546239022 4.31150646355298
"piede" "foot" 5 "n" 0.933333333333333 605.392857142857 1 571.52 -0.191448048582094 0.14369368726336 0.63 0.23 4.28 2.68 4.82 "v" 36.3132911392405 4.82 0.23 2.528 7.01305924686224 5.94292137510043
"pietà" "pity" 5 "n" 1 557.466666666667 1 537.142857142857 -0.419968427463276 -0.170878142005257 3.12 0.17 0.56 0.13 3.4 "v" 44.3089430894309 3.4 0.13 1.476 4.65336437429952 4.11849770061709
"pigro" "lazy" 5 "a" 0.933333333333333 602.571428571429 1 542.24 -0.285246704053281 0.0832059716045713 2.89 0.04 0.58 0.14 4.02 "v" 51.890482398957 4.02 0.04 1.534 4.98699308200844 4.46976099231386
"pino" "pine" 4 "n" 0.9 601.222222222222 1 598.833333333333 -0.287486024440495 0.55469868475571 0.67 0.3 3.72 3.47 4.77 "v" 34.5707656612529 4.77 0.3 2.586 7.01221077834944 5.86862466533056
"pioggia" "rain" 7 "n" 1 613.7 1 514.892857142857 -0.324113065544766 -0.189938496074696 4.33 1.11 3.81 2.79 4.7 "v" 21.4456391875747 4.7 1.11 3.348 8.02316645720379 6.41018355965235
"pistola" "pistol" 7 "n" 0.966666666666667 643 1 539.035714285714 -0.117547924004454 -0.117691706412928 3.91 0.05 3.95 1.16 4.79 "v" 34.1991341991342 4.79 0.05 2.772 7.42851263712999 6.15230139263738
"pitone" "python" 6 "n" 0.9 682.074074074074 1 607.916666666667 0.363665489848211 0.624687945684193 2.11 0.32 3.3 0.39 4.56 "v" 39.7003745318352 4.56 0.32 2.136 6.03242902983533 5.19548219535865
"pitturare" "paint" 9 "v" 0.933333333333333 649.392857142857 1 643.689655172414 0.1892156888837 0.620291887335672 0.96 0.07 3.39 1.79 4.74 "v" 42.648401826484 4.74 0.07 2.19 6.17173395408454 5.3376816304943
"pizza" "pizza" 5 "n" 0.966666666666667 544.931034482759 1 595.642857142857 -0.623289567620717 0.326011918987022 0.74 4.86 3.95 4.44 4.77 "g" 21.9616204690832 4.86 0.74 3.752 9.06841772306503 7.19767203544989
"pizzicotto" "pinch" 10 "n" 0.933333333333333 694.071428571429 1 666.615384615385 0.551245762628746 0.839293086982014 1 0 4.6 0 3.37 "h" 51.2820512820513 4.6 0 1.794 5.78937820495431 5.15022467992655
"poesia" "poetry" 6 "n" 0.966666666666667 632.103448275862 1 534.038461538462 -0.024107479632562 -0.103620968021137 4.67 0.23 0.3 0.21 3.42 "a" 50.5096262740657 4.67 0.21 1.766 5.80450686966602 5.21585004836256
"poltrona" "armchair" 8 "n" 1 608.066666666667 1 540.740740740741 -0.0866226470522301 -0.00110057945212755 0.74 0.04 4.54 0.68 4.67 "v" 43.3926897844424 4.67 0.04 2.134 6.59030348314856 5.81020742177055
"porta" "door" 5 "n" 0.933333333333333 548.5 1 516.25 -0.635613397419869 -0.246078274692824 2.82 0.05 4.47 0.42 4.84 "v" 38.015873015873 4.84 0.05 2.52 7.17898321491282 6.08395413810001
"posacenere" "ashtray" 10 "n" 0.7 829.428571428571 1 688.448275862069 1.20162300190299 1.0130394494307 0.4 0.12 3.77 3.11 4.77 "v" 38.2087099424815 4.77 0.12 2.434 6.84195147600449 5.77160041789841
"possente" "mighty" 8 "a" 1 620 1 550 -0.0459754553650869 0.0176122691325867 1.84 0.59 2.89 0.43 4.25 "v" 38.2 4.25 0.43 2 5.50755844272215 4.75362727922914
"possibilità" "chance" 11 "n" 0.966666666666667 609.344827586207 1 584.538461538462 -0.11884954055277 0.368975311133897 2.36 0.16 0.43 0.14 2.59 "v" 43.1338028169014 2.59 0.14 1.136 3.53663682048355 3.127966914549
"posta" "mail" 5 "n" 0.933333333333333 607.714285714286 1 486.115384615385 -0.167308541944086 -0.373387249450498 1.13 0.04 3 0.46 4.73 "v" 50.1068376068376 4.73 0.04 1.872 5.73262592535044 5.12186071793965
"poster" "poster" 6 "n" 1 650.233333333333 1 538.407407407407 0.107454423056223 -0.168479066450382 0.4 0.02 3.33 0.34 4.7 "v" 53.2423208191126 4.7 0.02 1.758 5.78402109263097 5.20301044863193
"potente" "powerful" 7 "a" 0.933333333333333 568.964285714286 1 491.48 -0.31055717509952 -0.400280612091367 3.39 1.23 1.96 1.44 4.05 "v" 23.3637116818558 4.05 1.23 2.414 5.94329033448644 4.9016061789898
"potenza" "power" 7 "n" 1 616.1 1 557.730769230769 -0.231704176388693 -0.0691852911972315 2.91 0.89 2.2 0.8 3.54 "v" 26.4990328820116 3.54 0.8 2.068 5.22224089831176 4.32441499655457
"povertà" "poverty" 7 "n" 1 585.966666666667 1 525.48275862069 -0.29180208785656 -0.206392917043606 2.23 0.6 0.9 0.58 4.12 "v" 41.9928825622776 4.12 0.58 1.686 4.84290202254805 4.347379528874
"prateria" "prairie" 8 "n" 0.833333333333333 767.84 1 640.740740740741 0.891925575766525 0.6215827103687 1.82 0.21 2.14 2.46 4.77 "v" 40 4.77 0.21 2.28 6.06140247797488 5.18328511125296
"prato" "lawn" 5 "n" 0.966666666666667 561.275862068965 1 509.571428571429 -0.534353497698327 -0.263773961164344 0.93 0.26 3.7 2.89 4.86 "v" 36.3924050632911 4.86 0.26 2.528 6.82599443304783 5.75296641391907
"precipizio" "cliff" 10 "n" 0.833333333333333 793.16 1 632.444444444444 0.64714783643264 0.630696888950377 1.16 0.02 1.61 0.11 4.75 "v" 61.8300653594771 4.75 0.02 1.53 5.14904845578287 4.83326703938666
"preoccupato" "troubled" 11 "a" 1 581.333333333333 1 537.6 -0.280444768677121 0.0490318356817323 3.56 0.23 0.98 0.3 4 "v" 41.5656008820287 4 0.23 1.814 5.45682141910472 4.79284778277233
"pressione" "pressure" 9 "n" 0.966666666666667 621.51724137931 1 543.464285714286 -0.0485927651472666 0.0823361472033708 1.96 0.13 3.64 0.2 2.65 "h" 40.9090909090909 3.64 0.13 1.716 4.91636044244114 4.2054709882213
"prestigio" "prestige" 9 "n" 1 674.433333333333 1 582.576923076923 0.377169616905439 0.41711508492935 2.19 0.54 0.77 0.54 3.47 "v" 39.0146471371505 3.47 0.54 1.502 4.24418425613215 3.75762815839103
"prete" "priest" 5 "n" 0.933333333333333 606.464285714286 1 530.703703703704 -0.134093399449065 -0.0313097137003113 3.58 0 0.98 0.45 4.68 "v" 48.297213622291 4.68 0 1.938 5.99013355443766 5.30641517005954
"prigione" "prison" 8 "n" 0.966666666666667 591.103448275862 1 548.821428571429 -0.148309947139179 0.123915134425526 2.44 0.23 1.95 1.04 4.64 "v" 42.8155339805825 4.64 0.23 2.06 5.69387390095706 4.97286681102081
"primavera" "spring" 9 "n" 1 590.533333333333 1 541.592592592593 -0.262868768743486 -0.00011226625957645 2.74 0.77 1.37 3.49 4.49 "v" 28.9269051321928 4.49 0.77 2.572 6.50519792166234 5.39040486286643
"privacy" "privacy" 7 "n" 0.966666666666667 607.827586206897 1 555.785714285714 -0.0231729725977792 0.10937313832131 1.87 0.09 0.67 0.13 2.47 "v" 45.5066921606119 2.47 0.09 1.046 3.17359417695458 2.79830318110769
"problema" "trouble" 8 "n" 0.933333333333333 568.857142857143 1 478.769230769231 -0.346745110776701 -0.476418964544352 3.02 0.53 0.72 0.56 3.4 "v" 34.8724179829891 3.4 0.53 1.646 4.66832946566542 4.0725380439141
"profitto" "profit" 8 "n" 0.966666666666667 685.344827586207 1 545.666666666667 0.39554804038587 -0.197190137445573 1.63 0.38 0.93 0.25 3.27 "v" 46.749226006192 3.27 0.25 1.292 3.7975781756272 3.42482930934029
"profumo" "perfume" 7 "n" 0.9 582.592592592593 1 495.086956521739 -0.397573067941417 -0.364018722945119 0.35 0.61 0.84 4.89 1.49 "o" 55.5012224938875 4.89 0.35 1.636 5.22803978561755 4.94745885962796
"progresso" "progress" 9 "n" 1 620.5 1 571.862068965517 -0.0768703772573321 0.138541890298606 2.65 0.35 0.7 0.25 3.42 "v" 43.0122116689281 3.42 0.25 1.474 4.40385058783788 3.89327820882602
"promozione" "promotion" 10 "n" 0.866666666666667 633.038461538462 1 554.25 -0.0897159680727197 0.120474048010345 2.86 0.14 0.18 0.14 2.86 "a" 44.0129449838188 2.86 0.14 1.236 4.05349232144333 3.60366478651362
"prostituta" "whore" 10 "n" 0.966666666666667 637.827586206897 0.964285714285714 569.48 0.168370180037807 0.214448327926892 2.73 0.43 2.52 1.11 4.48 "v" 35.9361135758651 4.48 0.43 2.254 5.94059761303524 5.03590100658299
"protetto" "protected" 8 "a" 0.966666666666667 658.655172413793 1 521.851851851852 0.300941121319209 -0.151315601729343 1.49 0.12 2.05 0.42 3.72 "v" 46.1538461538462 3.72 0.12 1.56 4.52236663706073 3.98908981066434
"pugile" "boxer" 6 "n" 0.966666666666667 629.241379310345 1 563.36 -0.143825173096779 0.235271804726753 2.39 0.04 2.39 0.56 4.56 "v" 45.4728370221328 4.56 0.04 1.988 5.70377068262741 4.96371510491048
"pugnale" "dagger" 7 "n" 0.966666666666667 687.034482758621 1 588.185185185185 0.194744803230708 0.300177648752749 0.81 0.02 4.19 0.14 4.75 "v" 47.7295660948537 4.75 0.02 1.982 6.38707288200158 5.65942382186432
"pungente" "pungent" 8 "a" 0.9 661.222222222222 1 586.62962962963 0.286860176685556 0.314433950550346 1.19 1.91 4.12 2.09 3.09 "h" 23.6290322580645 4.12 1.19 2.48 5.9962321502757 4.89404407549125
"punizione" "punishment" 9 "n" 0.966666666666667 642.448275862069 1 589.166666666667 0.153658122478946 0.346435663339708 3.19 0.3 1.44 0.32 3.54 "v" 36.8600682593857 3.54 0.3 1.758 4.99736930794593 4.30652291055686
"puntura" "prick" 7 "n" 0.966666666666667 692.275862068965 1 614.111111111111 0.413674755110708 0.345877555458957 0.6 0.02 4.39 0.11 4.19 "h" 46.9387755102041 4.39 0.02 1.862 6.09923765728144 5.41047255516643
"pus" "pus" 3 "n" 0.766666666666667 689.217391304348 1 568.166666666667 0.441119973697975 0.101929805840799 0.34 0.27 3.04 1.93 4.75 "v" 43.3688286544047 4.75 0.27 2.066 5.9764119670585 5.22339536052231
"putrido" "putrid" 7 "a" 0.666666666666667 723.55 1 642.076923076923 0.754231275385889 0.723931760157551 0.39 1.12 2.02 4.09 4.23 "v" 32.4050632911392 4.23 0.39 2.37 6.33307981948751 5.35792113959914
"puttana" "hooker" 7 "n" 0.933333333333333 587.464285714286 1 640.148148148148 -0.203927606271702 0.705855475223176 2.46 0.39 2.12 0.95 4.25 "v" 37.9547689282203 4.25 0.39 2.034 5.44638412159848 4.67381520110714
"puzza" "stink" 5 "n" 0.966666666666667 541.724137931035 1 553.68 -0.656361358179203 0.0491966397317745 0.18 0.6 0.07 5 0.35 "o" 79.516129032258 5 0.07 1.24 5.05171258089769 5.00353150510709
"quaderno" "copybook" 8 "n" 1 597.466666666667 1 531.533333333333 -0.109385544764717 -0.232182356810408 1.09 0.16 4.16 1.26 4.77 "v" 40.2972027972028 4.77 0.16 2.288 6.54673964657218 5.68590062020024
"quadro" "picture" 6 "a" 1 629.566666666667 1 514.321428571429 -0.0891055125231529 -0.327184500630972 0.14 0.11 3.25 0.21 4.82 "v" 55.2168815943728 4.82 0.11 1.706 5.81985395005751 5.26950121721588
